epoch,step,train_loss,train_loss_init,train_loss_vb
0,49,0.5422826409339905,0.0,0.5422826409339905
0,99,0.5187499523162842,0.0,0.5187499523162842
0,149,0.5327188968658447,0.0,0.5327188968658447
0,199,0.5640421509742737,0.0,0.5640421509742737
